,userId,movieId,rating,timestamp
22432,157,4993,3.5,1292893258
22436,157,5349,3.0,1365939875
22440,157,5618,4.5,1308343658
22444,157,5952,3.5,1291598877
22451,157,6377,3.5,1291598862
22455,157,6539,3.0,1365939907
22461,157,7153,3.5,1291598673
22481,157,8961,3.0,1291598639
22499,157,33794,4.0,1362938402
22501,157,34150,2.0,1365941993
22509,157,45722,3.0,1365939913
22518,157,49272,3.5,1292893280
22543,157,59315,3.0,1291598709
22561,157,68954,4.0,1291599027
22571,157,72998,3.5,1291598631
22577,157,77561,2.5,1291654739
22578,157,79132,4.5,1295749340
22600,157,88125,3.5,1369334443
22602,157,88140,2.0,1344510027
22604,157,88744,3.5,1344509886
22605,157,89745,3.0,1355865600
22610,157,91529,4.0,1344509506
22618,157,95510,2.5,1365941277
22619,157,96079,4.0,1365892481
22625,157,102125,3.5,1369334582
22651,159,47,3.5,1183519855
22663,159,260,5.0,1183518958
22665,159,296,4.5,1183518896
22671,159,364,3.5,1183519399
22683,159,541,5.0,1183518700
22685,159,589,3.5,1183519818
22695,159,858,4.0,1183518780
22709,159,1198,5.0,1183518903
22719,159,1240,4.0,1183519937
22724,159,1270,4.0,1183519863
22744,159,2959,3.5,1183518768
22766,159,4993,4.5,1183518820
22770,159,5952,4.5,1183518833
22780,159,7153,4.5,1183518832
22814,160,858,3.0,974258948
22820,160,1193,5.0,974255556
22825,160,1270,3.0,974257259
22907,161,47,4.0,837629464
22938,161,296,3.0,837629353
22952,161,364,3.0,837629516
22978,161,589,5.0,837629544
22982,161,595,3.0,837629407
23016,163,1,3.0,1390767736
23021,163,260,4.0,1390766833
23022,163,296,3.0,1390766954
23032,163,589,2.0,1390766869
23038,163,858,5.0,1294084360
23066,163,4993,3.5,1390767117
23067,163,5349,2.5,1390776249
23070,163,7153,3.0,1294158525
23082,163,79132,2.5,1294064035
23085,163,88744,4.5,1321732673
23089,163,97938,4.0,1390775823
23090,163,98809,3.5,1390767498
23097,164,1,3.5,1179531301
23104,164,260,3.0,1179531305
23106,164,296,4.5,1182619724
23109,164,364,4.0,1179530417
23128,164,1240,2.5,1182620184
23146,164,3114,3.5,1178926925
23156,164,4993,3.0,1179531357
23157,164,5349,3.5,1182619938
23160,164,5952,2.5,1179531309
23164,164,6377,3.5,1179530369
23166,164,7153,3.0,1178927037
23173,164,8961,3.5,1178927070
23179,165,1,2.5,1111482682
23188,165,47,3.5,1111479971
23214,165,296,3.5,1111480525
23223,165,364,3.5,1111482824
23255,165,589,4.5,1113267986
23258,165,595,3.0,1111482813
23288,165,1198,4.0,1111482627
23293,165,1240,3.0,1111609894
23298,165,1270,3.5,1111481917
23413,165,2959,5.0,1111480653
23503,165,4886,3.0,1111480753
23519,165,5349,4.0,1111481920
23644,165,8957,4.5,1112176043
23646,165,8961,3.0,1111479242
23665,165,33794,3.5,1120068275
23694,166,3114,4.0,1064887231
23704,166,4886,4.5,1064889159
23706,166,5349,4.0,1064887939
23709,166,5952,4.5,1064888405
23717,166,6539,4.5,1064887792
23727,167,1214,4.0,954114958
23728,167,1240,4.0,954114958
23729,167,1270,5.0,954114930
23746,168,1,5.0,848866772
23778,168,260,5.0,848879311
23783,168,296,4.0,848866570
23792,168,364,4.0,848866666
23831,168,541,4.0,848879462
23836,168,589,4.0,848866653
23847,168,924,5.0,848879838
23860,168,1198,5.0,848879900
23862,169,1,4.0,1234228717
23873,169,1270,3.5,1234228754
23882,169,3114,3.5,1234228773
23889,169,4886,5.0,1234228604
23890,169,4896,3.5,1234228309
23892,169,4993,5.0,1234228062
23898,169,5952,5.0,1234228530
23901,169,6377,4.5,1234228584
23903,169,6539,5.0,1234228608
23908,169,7153,5.0,1234228064
23920,169,8961,4.5,1234228586
23928,169,33794,5.0,1234228540
23952,169,52722,4.5,1234228224
23956,169,54001,3.5,1234228263
23980,170,1240,3.0,1263219169
23981,170,1270,1.0,1263219174
24000,170,5952,3.0,1263219135
24002,171,47,4.0,950996333
24006,171,296,5.0,950996299
24014,171,1198,5.0,950556329
24056,172,296,5.0,843290451
24060,172,364,3.0,843290717
24073,173,1,4.0,875357598
24081,173,260,5.0,875356589
24134,175,1,4.0,1052837092
24135,175,47,4.0,1052884279
24141,175,260,5.0,1052836298
24145,175,296,5.0,1052836094
24147,175,364,4.0,1052884561
24150,175,595,4.0,1052884561
24159,175,1198,4.0,1052836981
24166,175,1270,3.0,1052835731
24207,175,2959,5.0,1052836746
24208,175,3114,4.0,1052884243
24233,175,4896,4.0,1052836491
24235,175,4993,5.0,1052836265
24238,175,5349,4.0,1052836544
24252,175,5952,5.0,1052836265
24259,176,1,2.0,1340720798
24266,176,260,4.0,1340714702
24267,176,296,4.0,1368312442
24270,176,364,3.0,1341048908
24272,176,541,3.0,1364721985
24276,176,595,4.0,1341001312
24285,176,1198,3.0,1340720756
24348,176,4896,3.0,1340715346
24351,176,4993,4.5,1340714789
24355,176,5218,3.0,1340918054
24356,176,5349,3.0,1340715341
24360,176,5618,4.0,1340716921
24364,176,5952,5.0,1340714904
24373,176,6539,4.0,1340715375
24384,176,7153,5.0,1340714791
24391,176,8957,0.5,1340721882
24409,176,33794,2.5,1340720656
24425,176,45722,3.0,1340916181
24438,176,53125,3.5,1340916173
24459,176,63992,1.0,1340720312
24476,176,79132,4.0,1340714683
24493,176,89745,3.0,1340714765
24499,176,91529,3.5,1343334119
24506,176,96079,3.0,1378384538
24509,176,99114,4.0,1364721906
24514,176,104841,3.0,1384107175
24515,177,1,5.0,907515679
24523,177,47,5.0,907380653
24586,177,541,5.0,907380504
24591,177,589,4.0,907379910
24635,177,1240,5.0,907380504
24637,177,1270,5.0,907380504
24739,178,1,4.0,1437425800
24742,178,260,5.0,1437422811
24744,178,296,5.0,1437422805
24747,178,364,4.0,1437428147
24751,178,595,3.5,1437428338
24755,178,858,4.0,1437422766
24766,178,1193,3.0,1437422776
24769,178,1198,5.0,1437422795
24806,178,2959,4.5,1437422799
24864,178,99114,3.5,1437422854
24868,178,112623,3.5,1437428138
24869,179,1,5.0,1436669947
24871,179,1270,3.0,1436669953
24878,179,4896,5.0,1436670127
24880,179,6377,4.0,1436670112
24881,179,6539,5.0,1436670114
24890,179,45722,5.0,1436670180
24893,179,49272,2.0,1436670152
24894,179,53125,5.0,1436670469
24906,179,91529,2.0,1436670023
24910,180,589,4.0,945446677
24914,180,1193,4.0,945446483
24917,180,1240,4.0,945446677
24931,181,296,5.0,1154542932
24955,181,7153,5.0,1154542709
25030,182,364,4.0,845743889
25058,182,589,4.0,845743889
25062,182,595,5.0,845746325
25092,183,47,5.0,983096400
25094,183,260,3.0,983096240
25095,183,296,5.0,983096739
25101,183,924,4.0,983096954
25106,183,1193,4.0,983096713
25122,183,2959,5.0,983096992
25130,184,1,5.0,833524830
25141,184,296,5.0,833524768
25149,184,364,5.0,833524911
25170,184,589,5.0,833525116
25172,184,595,4.0,833524803
25175,185,1,5.0,1003523268
25187,185,260,3.0,1003523818
25188,185,296,3.0,1003524153
25195,185,364,3.0,1003523305
25204,185,589,4.0,1003523544
25207,185,595,5.0,1019787081
25224,185,924,3.0,1003523597
25243,185,1193,5.0,1003524122
25249,185,1214,4.0,1003523527
25257,185,1270,4.0,1003523556
25339,185,2959,5.0,1003524134
25347,185,3114,4.0,1003523154
25374,185,4886,5.0,1019787052
25375,185,4896,5.0,1019787607
25377,185,4993,5.0,1019787591
25382,186,924,5.0,1295459361
25391,186,2959,4.5,1295459572
25403,186,4993,5.0,1295459393
25404,186,5618,4.5,1295459618
25405,186,5952,4.5,1295459397
25407,186,6539,2.0,1295460254
25410,186,7153,4.5,1295459398
25419,186,72998,5.0,1295459318
25420,186,79132,5.0,1295459201
25421,187,1,4.0,1228072644
25437,187,296,4.5,1228072628
25445,187,364,4.5,1228072687
25463,187,595,4.5,1228072685
25492,187,1193,5.0,1228072435
25574,187,3114,4.0,1228083629
25606,187,4993,1.0,1228072764
25622,187,5952,1.0,1228073314
25634,187,6377,4.0,1230360827
25651,187,7153,1.0,1233515881
25674,187,8961,3.5,1233515791
25720,187,54001,3.5,1228071900
25731,187,59315,4.0,1233515839
25752,188,47,3.0,841063606
25775,188,296,5.0,841063491
25788,188,364,4.0,841063606
25814,188,589,5.0,841063606
25819,188,595,4.0,841063527
25853,189,541,5.0,968092650
25872,189,1270,4.0,968092318
25956,189,2959,3.0,968092976
26072,190,3114,5.0,975695243
26083,191,47,3.0,839925667
26093,191,296,5.0,839925515
26109,191,595,2.0,839925563
26115,192,47,3.0,843633842
26136,192,364,5.0,843633842
26162,192,595,5.0,843633696
26165,193,1,4.0,971216031
26170,193,296,3.0,971215907
26179,193,858,5.0,971215542
26190,193,1240,4.0,971215478
26195,193,1270,4.0,971216703
26221,193,3114,3.0,971215982
26250,194,296,3.0,848098173
26259,194,364,5.0,848098339
26275,194,589,4.0,848098310
26300,195,260,5.0,975416496
26303,195,296,3.0,977723922
26323,195,541,3.0,975416263
26325,195,589,3.0,975416970
26328,195,595,3.0,975748393
26336,195,858,5.0,975415157
26353,195,924,5.0,977750661
26389,195,1193,4.0,977725295
26392,195,1198,3.0,975416836
26399,195,1214,5.0,975416922
26412,195,1240,3.0,975417022
26428,195,1270,3.0,976288228
26866,197,260,5.0,975429107
26875,197,541,4.0,975429292
26876,197,589,5.0,975429317
26882,197,924,4.0,975429292
26889,197,1240,5.0,975429292
26930,198,858,5.0,1068822819
26938,198,1198,2.0,1068823363
26991,198,4886,4.5,1068823236
27000,198,5952,2.0,1068823353
27011,199,47,4.5,1252353822
27018,199,260,5.0,1240236363
27021,199,296,5.0,1214654105
27031,199,541,4.0,1399348452
27033,199,589,5.0,1240236360
27041,199,858,3.0,1214912828
27042,199,924,3.5,1214653527
27049,199,1198,3.5,1214912760
27053,199,1214,5.0,1240236331
27055,199,1240,4.0,1214669116
27060,199,1270,4.5,1214669158
27109,199,2959,5.0,1214654080
27137,199,4993,4.0,1309696113
27143,199,5349,1.5,1242925353
27149,199,5952,3.0,1214912934
27172,199,7153,3.5,1309720217
27197,199,8957,4.5,1256387967
27214,199,33794,4.0,1214912961
27228,199,45722,4.0,1401481169
27235,199,49272,4.5,1228344908
27276,199,59315,3.5,1227994813
27319,199,72998,3.0,1272842839
27342,199,79132,4.0,1304732271
27379,199,86332,4.0,1314452648
27385,199,88140,4.0,1398939836
27388,199,88744,3.5,1320000245
27392,199,89745,4.0,1398939868
27397,199,91529,4.5,1398939838
27405,199,96079,4.5,1398939832
27409,199,97938,4.0,1398939828
27411,199,99114,4.0,1398939602
27414,199,104841,4.0,1398939891
27421,199,106696,3.5,1398939846
27425,200,1,3.0,1437932719
27433,200,296,4.0,1437934292
27436,200,364,3.0,1438020001
27447,200,595,1.0,1438022848
27459,200,1270,5.0,1437932711
27498,200,2959,4.0,1438019521
27531,200,4886,4.0,1437934875
27536,200,5218,4.5,1437933821
27537,200,5349,4.0,1437934250
27551,200,6377,4.5,1437934861
27553,200,6539,4.5,1437933467
27573,200,8957,1.0,1438020444
27575,200,8961,3.0,1438021109
27606,200,49272,3.0,1438019818
27612,200,53125,2.0,1438020116
27639,200,68954,4.0,1437934055
27646,200,79091,3.0,1457727550
27647,200,79132,3.5,1438019548
27662,200,95510,4.0,1457720671
27664,200,97938,2.0,1438026480
27670,200,106696,3.5,1438022807
27678,201,1,5.0,1110421816
27682,201,47,5.0,1110497364
27692,201,260,5.0,1110497338
27694,201,296,5.0,1110497317
27706,201,589,4.0,1110498130
27719,201,1198,5.0,1110421783
27722,201,1270,5.0,1110497190
27744,201,3114,4.0,1110498155
27753,201,4886,5.0,1110421828
27754,201,4993,5.0,1110421223
27755,201,5349,4.0,1110421545
27760,201,5952,5.0,1110421766
27763,201,6377,5.0,1110421778
27764,201,6539,4.0,1110498178
27767,201,7153,5.0,1110421590
27795,201,8961,5.0,1110421389
27800,202,296,4.0,1046144523
27813,202,1270,5.0,1046145766
27879,203,541,4.5,1226321444
27881,203,858,5.0,1226321325
27944,205,1,4.5,1442148577
27946,205,47,4.5,1442137042
27949,205,260,3.0,1442136902
27952,205,589,2.5,1442148495
27957,205,858,4.0,1442137489
27963,205,1198,3.5,1442137496
27965,205,1214,2.0,1442137072
27968,205,1240,4.5,1442148604
27969,205,1270,4.0,1442148563
27976,205,2959,3.0,1442886871
27979,205,4993,4.0,1442886841
27981,205,5618,5.0,1442886948
27982,205,5952,3.5,1442886850
27985,205,6539,5.0,1442886719
27987,205,7153,3.5,1442886842
27990,205,8961,4.0,1442148586
28005,205,33794,4.5,1442137184
28033,205,45722,5.0,1442152201
28045,205,49272,3.5,1442152179
28055,205,52722,3.5,1442152262
28088,205,59315,4.0,1442887013
28105,205,63992,1.0,1442152368
28110,205,68954,4.0,1442137078
28115,205,72998,3.0,1442890222
28119,205,79132,2.0,1442136916
28125,205,88125,4.0,1442148527
28126,205,89745,4.0,1442148519
28127,205,91529,3.0,1442137155
28131,205,96079,3.0,1442887273
28133,205,102125,3.0,1442890241
28135,205,111362,3.0,1442886996
28136,205,112171,3.0,1442137370
28137,205,112852,4.0,1442148661
28140,205,115713,4.0,1442137270
28141,205,116797,5.0,1442137124
28144,205,118696,4.0,1442137371
28158,206,1198,4.0,900784097
28161,206,1240,5.0,900784282
28164,206,1270,4.0,900784342
28193,207,296,5.0,1258440848
28237,208,296,4.5,1402191953
28239,208,924,3.5,1407812968
28252,208,2959,4.0,1402191626
28280,208,111362,4.5,1402255071
28281,208,112183,5.0,1429476541
28282,208,112556,5.0,1413347280
28307,210,364,3.5,1070591443
28318,210,1198,3.0,1070591432
28349,211,595,4.0,1460811488
28376,211,1270,4.0,1460811468
28390,212,1,3.0,1218405007
28403,212,47,3.5,1218399790
28430,212,260,4.0,1218403651
28434,212,296,4.0,1218399743
28448,212,364,4.5,1218402239
28480,212,589,3.0,1218405143
28485,212,595,3.5,1218401003
28505,212,858,5.0,1218399403
28546,212,1193,2.5,1218399677
28548,212,1198,3.0,1218399748
28563,212,1240,3.5,1218403814
28574,212,1270,3.0,1218403561
28762,212,2959,5.0,1218399374
28780,212,3114,2.5,1218404018
28909,212,4886,4.0,1218404146
28911,212,4896,2.5,1218401159
28916,212,4993,5.0,1218399565
28929,212,5218,4.0,1218401840
28937,212,5349,4.0,1218402971
28968,212,5952,5.0,1218399570
28982,212,6377,3.5,1218405371
28989,212,6539,5.0,1218402891
29023,212,7153,5.0,1218399568
29076,212,8957,3.0,1218410095
29077,212,8961,3.5,1218405340
29107,212,33794,4.5,1218954703
29110,212,34150,3.5,1218955751
29151,212,45722,3.5,1218399022
29173,212,49272,4.0,1228031784
29185,212,52722,2.0,1260704895
29188,212,53125,4.0,1218405369
29193,212,54001,2.5,1218405137
29223,212,59315,4.0,1227937159
29236,212,63992,2.0,1253932449
29259,212,72998,4.0,1278727595
29263,212,79091,4.5,1279587789
29264,212,79132,5.0,1279577116
29266,213,1,3.0,1462637445
29276,213,47,2.5,1462637527
29301,213,260,5.0,1462633899
29313,213,364,2.5,1462637652
29331,213,541,2.0,1462634127
29336,213,589,4.0,1462634034
29341,213,595,3.0,1462637928
29391,213,1198,3.0,1462633905
29394,213,1214,2.5,1462637613
29396,213,1240,3.5,1462634066
29399,213,1270,3.0,1462637492
29561,213,3114,2.5,1462637690
29637,213,4886,3.5,1462634082
29639,213,4896,4.0,1462634117
29640,213,4993,4.5,1462633927
29647,213,5218,3.0,1462637633
29655,213,5349,3.5,1462637593
29672,213,5618,2.5,1462637546
29681,213,5952,4.0,1462633934
29697,213,6377,2.5,1462637522
29701,213,6539,3.0,1462637508
29725,213,7153,5.0,1462633907
29764,213,8957,2.0,1462644085
29765,213,8961,4.0,1462634056
29791,213,33794,3.5,1462634020
29794,213,34150,4.0,1462644087
29833,213,45722,2.5,1462637645
29870,213,52722,2.0,1462634378
29874,213,53125,2.5,1462634224
29882,213,54001,3.5,1462636406
29922,213,59315,5.0,1462634010
29948,213,63992,1.5,1462636364
29997,213,72998,5.0,1462636393
30014,213,77561,3.5,1462636421
30022,213,79091,3.5,1462636432
30023,213,79132,2.5,1462634045
30059,213,86332,4.0,1462634189
30061,213,86880,4.0,1462637872
30067,213,88125,2.5,1462637569
30068,213,88140,4.0,1462640607
30074,213,89745,5.0,1462634050
30076,213,91529,3.5,1462637496
30098,213,95510,3.5,1462634367
30110,213,98809,4.0,1462637604
30124,213,102125,3.0,1462634213
30129,213,103228,2.0,1462634428
30132,213,103335,2.5,1462637905
30145,213,106072,4.5,1462634399
30149,213,106696,4.0,1462637720
30153,213,109487,2.0,1462637434
30156,213,110102,4.0,1462634159
30159,213,111360,2.5,1462637887
30160,213,111362,4.0,1462634061
30164,213,112556,1.0,1462640513
30165,213,112852,5.0,1462634018
30167,213,115149,2.5,1462634437
30168,213,116823,3.0,1462637708
30171,213,122886,4.0,1462634008
30172,213,122892,4.0,1462634130
30173,213,122900,4.0,1462640625
30180,214,47,4.0,978128389
30184,214,260,5.0,978131447
30189,214,296,4.0,978381970
30192,214,364,5.0,978469195
30200,214,541,5.0,978382302
30202,214,589,5.0,978128748
30206,214,595,4.0,978469223
30216,214,858,5.0,978418166
30219,214,924,5.0,950123179
30234,214,1193,4.0,978418166
30236,214,1198,5.0,946918746
30242,214,1214,5.0,978131467
30250,214,1240,4.0,946918970
30259,214,1270,4.0,978382603
30390,215,1,3.0,860559708
30394,215,260,3.0,860559756
30400,215,541,3.0,860561060
30406,215,858,5.0,860559830
30415,215,924,5.0,860561134
30430,215,1193,5.0,860561038
30431,215,1198,3.0,860561159
30444,216,47,5.0,1095792731
30446,216,260,3.5,1095792591
30462,216,1198,5.0,1095792491
30465,216,1270,5.0,1095792476
30492,216,2959,5.0,1095792798
30505,216,4886,4.5,1095792290
30506,216,4993,5.0,1095792668
30510,216,5952,5.0,1095792532
30511,216,6377,5.0,1095792467
30516,216,7153,5.0,1095792498
30533,217,260,5.0,1108160547
30540,217,589,5.0,1108160689
30542,217,858,5.0,1108160208
30549,217,1270,5.0,1108160742
30610,217,5349,4.0,1108160702
30632,218,260,4.0,1163106771
30637,218,541,4.5,1163107054
30645,218,1198,4.0,1163106762
30648,218,1214,4.0,1163107187
30663,218,3114,3.5,1163106635
30668,218,5618,5.0,1163107009
30672,219,1,5.0,974475264
30678,219,47,4.0,997730388
30687,219,260,3.0,974474487
30688,219,296,4.0,974475887
30719,219,1198,4.0,974474465
30721,219,1240,3.0,997730363
30724,219,1270,5.0,974477673
30797,219,4886,4.5,1156788731
30798,219,4993,0.5,1156788815
30800,219,5952,0.5,1156788819
30801,219,7153,0.5,1156788826
30805,219,8961,3.5,1156788810
30807,219,33794,5.0,1156788735
30810,220,1,2.0,970498319
30819,220,260,5.0,986676501
30823,220,296,5.0,970595346
30850,220,589,4.0,970595408
30853,220,595,4.0,975512038
30867,220,858,5.0,986913482
30875,220,924,4.0,986242365
30989,220,2959,4.0,975871618
31219,223,260,5.0,856532244
31243,224,1,4.0,828213150
31259,224,47,4.0,828214012
31292,224,260,4.0,828214012
31296,224,296,5.0,828214012
31331,225,47,5.0,845565857
31339,225,296,3.0,845565686
31344,225,364,4.0,845565822
31352,225,589,5.0,845565822
31356,225,595,5.0,845565739
31421,228,260,5.0,1449332254
31425,228,589,5.0,1449332363
31429,228,1198,5.0,1449332258
31433,228,1270,5.0,1449332622
31451,228,2959,4.0,1449332395
31458,228,4993,4.0,1449332270
31461,228,5952,4.0,1449332353
31463,228,7153,4.0,1449332265
31464,228,8961,4.0,1449332425
31465,228,33794,4.0,1449332376
31472,228,79132,3.0,1449332368
31473,228,89745,3.0,1449332382
31475,228,103335,3.0,1449332725
31478,228,111362,4.0,1449332492
31479,228,112852,5.0,1449332358
31480,228,116797,4.0,1449332415
31483,229,858,4.0,1277403365
31490,229,1193,4.5,1277403389
31545,230,2959,4.5,1424846881
31591,230,72998,2.0,1424846823
31592,230,79132,5.0,1424846821
31599,230,97938,5.0,1424847358
31600,230,104841,4.5,1424847187
31606,230,112183,4.0,1424846845
31610,231,296,5.0,977005223
31619,231,1193,4.0,977004875
31623,231,1240,5.0,977005465
31640,232,1,3.0,955088635
31665,232,260,5.0,955086726
31670,232,296,5.0,955089364
31726,232,589,3.0,955084924
31731,232,595,4.0,955088897
31753,232,858,5.0,955086697
31770,232,924,1.0,955086203
31837,232,1193,5.0,955092436
31841,232,1198,4.0,955084521
31852,232,1214,5.0,955086726
31868,232,1240,3.0,955084805
31887,232,1270,5.0,955089827
32358,234,260,4.5,1213808478
32364,234,541,4.0,1213850399
32365,234,595,3.5,1213808800
32410,234,2959,5.0,1213850281
32422,234,4886,3.5,1213808943
32424,234,4993,4.5,1213808402
32426,234,5349,3.0,1213808437
32430,234,5952,4.0,1213808556
32433,234,6377,3.0,1213808395
32434,234,6539,2.5,1213808525
32441,234,7153,4.0,1213808492
32445,234,8961,3.0,1213850352
32447,234,33794,4.0,1213808610
32452,234,45722,3.0,1213808730
32470,234,59315,3.5,1213850200
32476,235,47,3.0,1111625682
32489,235,296,4.5,1112684715
32530,235,1270,4.5,1111625478
32607,235,5349,4.5,1111625384
32633,236,47,2.5,1109968576
32635,236,260,3.0,1109968540
32637,236,296,3.0,1109968527
32638,236,364,3.0,1109968579
32643,236,541,4.5,1109968643
32663,236,924,5.0,1109970618
32684,236,1198,4.0,1109970484
32691,236,1214,4.0,1109968641
32785,236,4993,2.5,1109967157
32800,236,5952,3.0,1109966553
32823,236,7153,2.5,1109968441
32852,237,1,3.0,1102009632
32857,237,260,4.0,1102009618
32860,237,296,4.5,1102009524
32866,237,364,3.5,1102009685
32869,237,589,2.5,1102009625
32873,237,595,3.5,1102009669
32878,237,1198,3.5,1102009688
32880,237,1270,4.0,1102009692
32895,237,5952,5.0,1102009410
32955,238,72998,2.5,1459368113
32959,238,79132,2.0,1459365422
32974,238,99114,4.5,1459368103
32982,238,112556,3.5,1459368134
32983,238,115569,4.5,1459368335
32984,238,116797,4.0,1459365418
33211,239,3114,5.0,991857828
33278,240,1,4.5,1098943177
33286,240,47,4.0,1098943239
33296,240,296,3.5,1098943112
33314,240,595,3.5,1099264168
33328,240,924,4.5,1099264429
33342,240,1193,4.5,1099264292
33349,240,1270,4.5,1098943245
33392,240,3114,4.0,1098940427
33429,240,4886,4.5,1098940840
33430,240,4896,3.5,1098941427
33438,240,5349,3.5,1098941463
33443,240,5618,4.5,1098940845
33450,240,5952,4.0,1098940811
33459,240,6377,4.0,1098940801
33463,240,6539,4.5,1098940971
33482,240,7153,4.0,1098941997
33508,241,1,3.0,847339737
33513,241,47,3.0,847339539
33530,241,296,4.0,847339376
33542,241,364,3.0,847339539
33559,241,589,4.0,847339510
33561,241,595,3.0,847339439
33564,242,1,5.0,956682763
33574,242,47,4.0,956685503
33594,242,260,5.0,956684986
33596,242,296,5.0,956685371
33634,242,541,5.0,956688507
33653,242,858,5.0,956685336
33666,242,924,5.0,956688951
33690,242,1193,5.0,956688564
33693,242,1198,5.0,956685111
33701,242,1214,5.0,956688735
33717,242,1270,5.0,956689000
33967,243,47,4.0,1094220912
33983,243,260,5.0,1094223802
33986,243,296,4.5,1094223766
33991,243,364,3.5,1094223532
34004,243,541,3.5,1094224056
34009,243,589,4.0,1094222383
34025,243,924,2.5,1094224093
34034,243,1193,4.0,1094224025
34036,243,1198,4.5,1094223871
34042,243,1240,3.0,1094223995
34049,243,1270,3.5,1094220844
34148,243,2959,4.0,1094224263
34203,243,4886,3.5,1118865439
34204,243,4896,3.5,1094225381
34207,243,4993,5.0,1094224463
34210,243,5349,3.0,1094224846
34217,243,5618,4.0,1094221014
34224,243,5952,4.0,1094224835
34232,243,6377,4.0,1094225314
34236,243,6539,4.0,1094225340
34249,243,7153,5.0,1094220973
34271,244,260,5.0,1448175099
34276,244,589,4.0,1448175552
34280,244,1198,5.0,1448175103
34283,244,1214,4.0,1448175248
34284,244,1240,3.5,1448175634
34286,244,1270,5.0,1448175177
34302,244,3114,3.5,1448175272
34306,244,4886,4.0,1448175269
34307,244,4993,4.5,1448175723
34309,244,5952,4.5,1448175508
34310,244,7153,4.5,1448175721
34334,244,52722,3.5,1448175983
34336,244,54001,5.0,1448175913
34341,244,79132,1.0,1448175166
34347,245,47,2.0,1011319164
34353,245,296,2.0,1011319008
34365,245,858,5.0,1011318713
34377,245,1193,5.0,1011317334
34386,245,1270,5.0,1011238218
34422,245,2959,5.0,1011317774
34464,245,4993,4.0,1011238285
34477,246,589,5.0,956565845
34479,246,595,3.0,956565341
34495,247,1,4.0,953361586
34521,247,260,5.0,953101887
34525,247,296,3.0,953189571
34570,247,589,4.0,953271790
34598,247,1270,4.0,953271023
34751,247,2959,5.0,953188857
34789,248,541,5.0,1031528009
34795,248,924,5.0,1031528042
34800,248,1193,5.0,1031527671
34801,248,1198,5.0,1031527555
34808,248,1214,5.0,1031528009
34811,248,1240,5.0,1031528068
34815,248,1270,5.0,1031528042
34875,248,4993,5.0,1031527808
34895,249,589,4.0,839461701
34905,250,858,5.0,1469697262
34906,250,1193,5.0,1469700415
34908,250,1270,4.5,1469700556
34924,250,2959,4.5,1469700423
34935,250,4886,4.5,1469700630
34936,250,4896,4.0,1469697301
34940,250,5218,5.0,1469807335
34945,250,6539,4.0,1469700617
34980,250,53125,4.0,1469807522
34996,250,59315,4.5,1469807278
35019,250,72998,5.0,1469807327
35025,250,79132,5.0,1469697277
35030,250,88125,4.5,1469808257
35031,250,88140,4.0,1470036906
35032,250,88744,4.0,1470036911
35033,250,89745,4.0,1469808253
35035,250,91529,5.0,1469808250
35038,250,99114,5.0,1469700601
35039,250,103335,4.0,1469807387
35042,250,109487,5.0,1469700645
35043,250,112556,4.0,1469808262
35044,250,112852,3.5,1469808247
35045,250,116797,4.0,1469808238
35046,250,122886,3.5,1469697324
35047,250,122904,3.0,1469697320
35048,250,122920,3.5,1470036946
35053,250,152081,5.0,1469700464
35055,251,260,4.5,1476478005
35056,251,296,4.0,1476478551
35060,251,589,4.0,1476478052
35064,251,1240,4.0,1476478082
35066,251,1270,5.0,1476550284
35080,251,2959,5.0,1476478390
35085,251,4886,4.5,1476552471
35087,251,4993,4.0,1476478045
35089,251,5218,5.0,1476478230
35091,251,5618,5.0,1476551037
35094,251,5952,4.0,1476478043
35096,251,6377,4.5,1476623300
35097,251,6539,5.0,1476550161
35101,251,7153,4.5,1476477999
35119,251,45722,4.5,1476550347
35122,251,53125,4.0,1476550370
35126,251,59315,5.0,1476478061
35130,251,68954,4.5,1476550949
35133,251,72998,3.5,1476478509
35136,251,77561,5.0,1476478162
35141,251,86880,4.0,1476550556
35143,251,89745,5.0,1476478130
35153,251,102125,5.0,1476478200
35155,251,104841,4.5,1476478193
35159,251,106696,4.5,1476478261
35161,251,109487,4.0,1476550252
35162,251,111362,4.5,1476478172
35164,251,112175,4.5,1476550136
35165,251,112852,4.0,1476478074
35167,251,115713,3.5,1476550322
35169,251,122882,3.5,1476478294
35170,251,122886,3.0,1476478065
35171,251,122904,5.0,1476477990
35172,251,134853,5.0,1476623217
35173,252,1,3.0,869101312
35183,252,260,4.0,869101354
35205,252,858,4.0,869101781
35211,253,1,4.5,1215831130
35228,253,260,4.5,1215831109
35229,253,296,4.0,1215831098
35250,253,589,4.0,1215831127
35268,253,858,4.5,1215823875
35277,253,1193,4.5,1215831247
35280,253,1198,4.0,1215831154
35359,253,2959,5.0,1215831251
35363,253,3114,4.0,1215831551
35392,253,4993,5.0,1215831259
35395,253,5218,4.0,1215832227
35397,253,5349,4.5,1215831678
35400,253,5952,4.5,1215832741
35403,253,6539,4.5,1215831691
35406,253,7153,4.5,1215831567
35410,253,8961,4.0,1215831943
35425,254,47,3.0,845157307
35470,254,260,4.0,845157828
35477,254,296,3.0,845157190
35529,254,589,3.0,845157293
35533,254,595,4.0,845157247
35552,254,924,4.0,845158294
35565,255,364,3.0,1237062269
